id,model,quantization,language,input_length,text,ground_truth,prediction,confidence,inference_time_ms,memory_mb,load_time_ms
ar_029,BERT Multilingual,fp32,ar,1007,"يخوض الكتاب في منطقة الأسلاك الشائكة الفكرية أي جزء من الفترة الممتدة من أخر خلافة عثمان حتى بعد مقتل الحسين . يصف الأحداث و يحاول اضفاء بعض المنطق عليها من خلال دراسة نفسية و دوافع كلا الطرفين أو كما يسميهما مزاج النفعية و مزاج الأريحية .. لم أستمتع بالكتاب نهائيا وجدت فيك الكثير من التكلف و اعادة الأفكار و ان كان لا يخلو من بعض الفقرات التي تحفر في الذهن لشدة مصداقيتها ... كتلك الفقرة التي تصف ثورة المدينة و كأني بها تصف حال اليوم و الأمس و غدا :. هذه الحركات التي تواجه الدول المكروهة لا تنتظر ولا يمكن أن نتتظر حتى تربي قوتها و عدتها على مافي أيدي الدولة التي تكرها من قوة و عدة، ولكنها حركة أو دعوة تبدأ بفرد واحد يجترئ على مايهابه الآخرون، ثم يلحق به ثان وثالث ورابع ماشاءله الإقناع و ضيق الذرع بالأمور، ثم ماينالهم من نقمة فيشيع الغضب و ينكشف الظلم عمن كان في غفلة عنه، ثم يشتد الحرج بالظالم فيدفعه الحرج الى التخبط على غير هدى، و يخرج من تخبط غليظ أحمق إلى تخبط أغلظ منه وأحمق...فلا هم يقفون في إمتعاضهم وتذمرهم ولا هو يقف في بطشه و جبروته، حتى يغلو به البطش والجبروت فيكون فيه وهنه والقضاء عليه",NEGATIVE,NEUTRAL,0.3073956370353699,276.31,0.00,15786
ar_030,BERT Multilingual,fp32,ar,362,"... بغض النظر عن الجانب الفلسفي الممل أحببت فكرة الرسالة المستقبلة و استرجاع الذاكريات ، القصة فلسفية و حميمية بشكل كبير من حيث مهمة البحث عن فتاة البرتقال و كاتبة الرسالة لإبنه قبل أن يموت و الحديث عن المنظار و الكون و الوجود و الرحيل ، و ممزوجة بين العقل و العاطفة بشكل جيد .. وردا على جواب جون أولاف لابنه :. كنت حتما سأختار الحياة مهما قصرت مدة بقائي فيها ..",NEGATIVE,POSITIVE,0.346641480922699,94.03,0.00,15786
ar_031,BERT Multilingual,fp32,ar,140,"فى الحقيقة. تنهدت راحة عند الانتهاء من القراءة. لاأنكر أن بعضا من القصص لابأس بها. لكن ثمة ملل كثير أرهقنى. جوار الله وزعبلاوى : عجبونى بشدة",NEGATIVE,NEGATIVE,0.3821862041950226,41.36,0.00,15786
ar_032,BERT Multilingual,fp32,ar,32,"تفتقد جمال اللغة العربية.. كثيرا",NEGATIVE,NEUTRAL,0.26643022894859314,11.54,0.00,15786
ar_033,BERT Multilingual,fp32,ar,220,"قصاصات اغلبها بدون معنى او احساس تقليد ضعيف جدا : . مش هنكر ان فى قصاصات عجبتنى بس بسيط جدا دا طبعا بعيدا عن المبالغة غير المقبولة و التجاوز الدينى اللى اتكرر كتير و معجبنيش. التقييم نجمة واحدة بس للقصاصات اللى اعجبتنى :",NEGATIVE,NEGATIVE,0.5190774202346802,72.90,0.00,15786
ar_034,BERT Multilingual,fp32,ar,104,"للأسف القصة أخذت أكبر من حجمها .. قد تكون مسلية ولكنها مليئة بثغرات أفقدتني اندماجي في القصة أكثر من مرة",NEGATIVE,NEUTRAL,0.37840917706489563,29.12,0.00,15786
ar_035,BERT Multilingual,fp32,ar,186,"فندق عادي نوعا ما . الغرف واسعة وألوانها جميلة عمال المسؤلين عن جلب سيارة ممتازين وسريعين الغرفة مطلة اطلالة جميلة. النت سيء ورائحة الغرفة كريهة من المدخنين وإزعاج لوجود مرقص تحتي مباشرة",NEGATIVE,POSITIVE,0.49007758498191833,50.93,0.00,15786
ar_036,BERT Multilingual,fp32,ar,162,"ثمانية عشر قصة منها ما قرأته اكثر من مرة. أرني الله . الشهيد. و كانت الدنيا. اعترف القاتل. ميلاد فكرة. وجه الحقيقة. و البقية كانت قراءة عابرة ينتابها الملل احيانا",NEGATIVE,NEGATIVE,0.3999854624271393,44.89,0.00,15786
ar_037,BERT Multilingual,fp32,ar,73,"حرام السعر فيه . الخروج والدخول له صعب موقع تعبان ارهقت فيه وجودته بايخه.",NEGATIVE,NEGATIVE,0.484290212392807,25.91,0.00,15786
ar_038,BERT Multilingual,fp32,ar,297,"مبدئيا الأسلوب لطيف ومؤثر، ولكن الكتاب أو الكتيب قصير جدا وكان يستحسن لو يكون صفحة علي الأقل. ولكن يبدو من الصفحات ، و بأن القصة تدور بين زوجة سابقة بعد تجربة وإهانة مريرة أدت إلي زواج المرسل إليه من أخري وإنجابهما طفلة، ومع ذلك فهي تريد الرجوع مرة أخري . لا أعرف إن كان هذا السياق عفويا أم مقصودا",NEGATIVE,NEUTRAL,0.46500253677368164,68.18,0.00,15786
ar_039,BERT Multilingual,fp32,ar,103,"لا أعتقد أنه من العبقرية كما يرى البعض توظيف تلك الايروتيكية التي كانت في معظمها بلا غاية لهذه الرمزية.",NEGATIVE,NEGATIVE,0.416990727186203,28.62,0.00,15786
ar_040,BERT Multilingual,fp32,ar,20,"يسقط يسقط حكم العسكر",NEGATIVE,NEGATIVE,0.6835382580757141,12.66,0.00,15786
ar_041,BERT Multilingual,fp32,ar,184,"السلسلة دي أغلبها مترجمة بشكل ضعيف جدا .. و الكلام مش مترابط... كان ممكن تبقى أفضل من كدة بكتير لو تم الإستعانة بمترجمين محترفين... خسارة : السلسلة فكرتها جميلة لكن الترجمة ضيعت قيمتها",NEGATIVE,NEGATIVE,0.5506289601325989,57.56,0.00,15786
ar_042,BERT Multilingual,fp32,ar,193,"المطعم مقرف واكثر زبائنه م ن البنغاليه والنظافه عدم وعمال المطعم رايحين جايين بين الطاولات مايخلون الواحد ياخذ راحته بالاكل اما الاكل فهو اقل من الجيد والاسعار عاديه ، عموما لا انصح احد بتجربته",NEGATIVE,NEGATIVE,0.4452091455459595,55.81,0.00,15786
ar_043,BERT Multilingual,fp32,ar,487,"سوء في الادارة في كل مرة كنت احجز .. كنت دائما افضل دار التوحيد ولكني هذه المرة تفاجأت بسوء في كل ما حصل لي من الوصول الى الخروج .. تخيلوا ان يطلب منك موظف الاستقبال الجلوس في الغرفة حتى الساعة عصرا وإذا لم نتصل بك يمكنك التمديد ليلة إضافية .. وبالفعل لم يتصل احد ولكن المفاجأة عند عودتي من صلاة العشاء يطلبون من الخروج من الغرفة .. والسبب ان الموظف اخطأ ونتأسف اننا لم نتصل بك . حتى لو ما خرجت سوف نخرج أغراضك من الغرفة الى ان ترجع وتستلمها .. اي سوء في الادارة ما يحدث في دار التوحيد .",NEGATIVE,NEGATIVE,0.6421142220497131,123.30,0.00,15786
ar_044,BERT Multilingual,fp32,ar,135,"قرأت الرواية من فترة طويلة كانت كفيلة بأنها تنسيني جزء كبير من الاحداث ، رغم ذلك لم انسى انها سيئة و بأنني لعنت وقتي الضائع بين صفحاتها",NEGATIVE,NEUTRAL,0.3291790187358856,32.71,0.00,15786
ar_045,BERT Multilingual,fp32,ar,14,"ضعيف. . الخدمة",NEGATIVE,NEGATIVE,0.40753689408302307,10.21,0.00,15786
ar_046,BERT Multilingual,fp32,ar,69,"يوجد الكثير من المبالغه فيها واحداثها سريعه جدا ولا تستحق الضجه عليها",NEGATIVE,NEGATIVE,0.46420174837112427,20.96,0.00,15786
ar_047,BERT Multilingual,fp32,ar,211,"تجربه لا بأس بها . جمال السفريه كانت بالإستمتاع خارج الشقه فقط تعاون الطاقم كامل في أي طلب. معاناه في وجود مواقف زحمه صعوبة الدخول والخروج من وإلى موقع الشقق ضيق زحمه رائحه في الشقه المكيف بوجهك ياتمرض ياتموت حر",NEGATIVE,NEGATIVE,0.4065013527870178,61.58,0.00,15786
ar_048,BERT Multilingual,fp32,ar,152,"فندق شركات . الموقع بعض الشيء.. الفندق ليس من فئة نجوم حتما، الموكيت غير نظيف، الفندق تشعر أنه مخصص للشركات والاجتماعات، ليس فئة عالية للفخامة والترفيه.",NEGATIVE,NEUTRAL,0.4712483882904053,47.40,0.00,15786
ar_049,BERT Multilingual,fp32,ar,1993,"تحفة درامية. عفوا ظنتها كتابة درامية في بادئ الأمر. لن أنكر اني قد استجمعت كافة قواي على تقبل الأخر والانصاف في قراءة هذا الكتاب. فشخصية ثروت الخرباوي االمترسخة في أذهاننا هي أسوأ ما يكون بسبب تصريحاته واسلوب كلامه وطريقة عرضه للافكار. ولكن على عكس توقعاتي كان الكتاب مقبول المحتوى وكذلك بعض الأفكار فيه. ولكن يعاب عليه المبالغات في بعض الأحيان وبعض الآراء الشخصية عن بعض الأشخاص والمواقف الغير منصفة وغير الصحيحة. ومحاولة تعميم صورة نمطية واحدة لأغلب أفراد الجماعة حتى وان حاول مدح بعضهم. وكذلك استخدام تعبير القطبيين للتعبير عن اتجاه فكري وتنفيذي معين داخل الجماعة وهو غير ذلك فالمقصود أصحاب التنظيم السري جماعة مصطفى مشهور . ففكر سيد قطب لا يصح تعميمه ليشمل كل ماهو شائن وخصوصا ما يدلل به أن التنظيم السري وأتباعه هم متبعون للفكر القطبي فلا هكذا قال. أو فعل سيد قطب وانما هي تأويلات لبعضهم. وايضا ظهرت المسحة الصوفية في شخصية ثروت الخرباوي على كتاباته فأعطتها عمقا محببا وان كان له بعض الدلالات على بعض الأحداث بصورة سلبية. أول ما يتوجب عند قراءة هذا الكتاب هو الانصاف الكلي وكفى به رفيقا فليست جماعة الاخوان شياطين تهتز أذيالها ولا غيرهم ملائكة مسدلة أجنحتها. فبعض آراء الكاتب عن بعض الشخصيات تضعهم في قوالب جاهزة للشيطنة او تجعلهم من الملائكة فهو في الانصاف مقصر. فهو مجرد كتاب ينتقد الاسلوب القيادي والتنفيذي لبعض افراد الجماعة في الفترة الأخيرة وسيطرتهم على اركانها. ولكن هذا ليس حتما اثبات فساد الفكر الأصلي للجماعة. ولا كما حاول الكاتب أن يدلل على فساد الفكر القطبي نسبة للشهيد سيد قطب فما سماهم القطبين خطئا ليسوا إلا أتباع أو المتوافقين أو المؤيدين لمصطفى مشهور وفكرة التنظيم السري للجماعة وفكرهم. وتصادف في ذلك فساد بعض الاشخاص في الجماعة واهتراء ذممهم واستغلالهم لطبيعة هذا التيار في أفعال خاطئة تماما. وثاني ما يتوجب هو قراءة نفس الحقبة الزمنية ولكن من وجهة نظر مناهضة لها فالكتاب أولا عن أخر هو كتاب رأي عن حقبة تاريخية وليس توثيق أكاديمي. وجب تجميع كافة الآراء والأقوال لتكوين الحقيقة السليمة بدون أي تحزبات أو آراء مبدأية أو سطحية او تحتوي عى مبالغات.. وأما ثالثا فهو تجنب آفة التعميم فالجماعة فكرة حميدة وان شاب أطروحتها النهائية التنفيذية وفي ظل الظروف الراهنة بعض الاعوجاج.",NEGATIVE,NEUTRAL,0.4663490056991577,391.37,0.00,15786
